4.33 |BT| (ROOT (S (NP (JJ (shine)))(PP (IN (on)))(NP (PRP (you)))(NP (NNS (people)))(PP (IN (on)))(NP (DT (the))(NN (earth)))(VP (VBP (try))(TO (to))(VB (make)))(NP (PRP (it)))(ADVP (RB (right))))(S (NP (NN (love)))(VP (VBZ (be)))(NP (DT (the))(NN (way))))) |ET|
4.0 |BT| (ROOT (S (NP (NNP (reminder)))(NP (DT (some)))(VP (VBP (be)))(ADJP (JJ (big)))(NP (DT (some)))(VP (VBP (be)))(ADJP (JJ (small)))(VP (VB (grope)))(NP (DT (some))(NNS (booby)))(VP (VB (help))(VB (save)))(NP (PRP (they)))(NP (DT (all))))(S (NP (NNP (october)))(NP (NNP (breast))(NNP (cancer))(NNP (awareness))(NNP (month))))(S (VP (NN (support)))(NP (DT (the))(NN (cause))))) |ET|
3.5 |BT| (ROOT (S (VP (VBZ (be))(VBG (think)))(NP (PRP$ (its))(NN (bed))(NN (time))))) |ET|
4.75 |BT| (ROOT (S (VP (VBZ (be)))(NP (DT (the))(JJ (only))(NN (person)))(NP (PRP (she)))(VP (VBZ (know)))(NP (WP (who)))(VP (MD (can))(VB (sprain)))(NP (PRP$ (she)))(VP (NN (ankle))(VBG (go)))(PRT (RP (up)))(NP (NNS (stair))))(S (NP (VB (stupid))(JJ (weak))(NNS (ankle))))) |ET|
3.25 |BT| (ROOT (S (VP (VBZ (be)))(ADJP (JJ (ready)))(PP (IN (for)))(NP (NN (tonight))))) |ET|
4.25 |BT| (ROOT (S (NP (PRP$ (we))(NN (time)))(VP (VBZ (be))(VBN (spend))(VBG (construct)))(ADVP (RB (now)))(NP (PRP (you)))(VP (VBP (be))(VBG (perfect)))(NP (DT (a))(NN (world)))(VP (VBN (mean))(TO (to))(NN (sin))))) |ET|
2.7 |BT| (ROOT (S (PP (RB (about)))(VP (TO (to))(NN (upload))(CC (and))(NNP (photoshop)))(ADJP (RB (close)))(PP (TO (to)))(NP (CD (200))(VBZ (picture)))(PP (IN (from)))(NP (PRP$ (my))(NN (vacation)))(PP (IN (of)))(NP (DT (a))(NN (lifetime))))) |ET|
3.55 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (believe)))(NP (PRP (i)))(VP (MD (can))(VB (see)))(NP (DT (the))(NN (future))))(S (SBAR (IN (because)))(NP (PRP (i)))(VP (VB (repeat)))(NP (DT (the))(JJ (same))(NN (routine))))) |ET|
3.0 |BT| (ROOT (S (PP (VB (like)))(NP (DT (a))(NN (vacation))))) |ET|
3.8 |BT| (ROOT (S (VP (VBZ (let)))(NP (DT (the))(NN (sun)))(VP (VB (go)))(ADVP (RP (down)))(PP (IN (on)))(NP (PRP (he))))) |ET|
2.75 |BT| (ROOT (S (NP (DT (the))(JJS (best))(NN (night)))(VP (VBG (hang)))(PRT (RP (out)))(PP (IN (with)))(NP (PRP$ (my))(NNS (kid))))) |ET|
4.0 |BT| (ROOT (S (NP (DT (the))(NN (temprature)))(VP (VBZ (be))(RB (really))(VBG (get)))(NP (JJ (high))(DT (this))(NN (time))))) |ET|
2.75 |BT| (ROOT (S (VP (VBD (have))(RB (quite)))(NP (DT (a))(JJ (nice))(CC (and))(JJ (happy))(NN (day)))(NP (NN (today)))(ADVP (RB (as))(RB (long)))(SBAR (IN (as)))(NP (PRP (she)))(VP (VBD (stay)))(ADVP (RB (inside))))) |ET|
3.0 |BT| (ROOT (S (NP (NNS (butterfly)))(VP (VBP (do))(RB (not))(VB (know)))(NP (DT (the))(NN (color)))(PP (IN (of)))(NP (PRP$ (they))(NNS (wing)))(NP (JJ (human))(NNS (eye)))(VP (VBP (know.likewise)))(NP (PRP (you)))(VP (VBP (do))(RB (not))(VB (know)))(NP (WRB (how))(JJ (good)))(NP (PRP (you)))(VP (VBP (be)))(NP (NNS (other)))(VP (MD (can))(VB (see)))(NP (PRP (you)))(VP (VBP (be)))(ADJP (JJ (special))))) |ET|
3.75 |BT| (ROOT (S (ADVP (WRB (how)))(NP (DT (the))(NN (truck)))(VP (VB (be))(VBN (break)))(NP (JJ (again))))) |ET|
4.55 |BT| (ROOT (S (PP (TO (to)))(NP (PRP (i)))(NP (DT (the))(JJS (smartest))(NNS (people)))(VP (VBP (be)))(NP (DT (those)))(NP (WP (who)))(VP (VBP (fight))(, (,))(VB (get)))(NP (VB (beat)))(NP (VB (rise)))(NP (VB (fight)))(ADVP (RB (again))))) |ET|
2.35 |BT| (ROOT (S (NP (WP (who)))(NP (VBZ (be))(DT (all)))(VP (VBG (go)))(PP (TO (to)))(NP (DT (the))(NN (game)))(NP (NN (tomorrow))))) |ET|
3.6 |BT| (ROOT (S (NP (NNS (movie)))(PP (IN (with)))(NP (NNP (ryan)))(VP (VBD (be)))(NP (NN (fun)))(ADVP (NN (:})))(VP (VB (go))(VB (see)))(NP (NNP (knight))(JJ (aand))(NN (day))))(S (PP (IN (in)))(NP (NNP (n)))(ADVP (RB (out)))(ADVP (RB (then)))(PP (TO (to)))(NP (NNP (danny)))(NP (VBZ (be))(NN (house)))(PP (IN (for)))(NP (NN (ice))(NN (cream))(NN (cake))))(S (NP (PRP (i)))(VP (MD (could))(VB (say)))(NP (PRP (i)))(VP (VBD (enjoy)))(NP (PRP$ (my))(NN (night))))) |ET|
4.25 |BT| (ROOT (S (ADJP (NN (way)))(VP (TO (to))(VB (go)))(ADVP (NNS (netherland))))) |ET|
3.75 |BT| (ROOT (S (NP (NNP (dee)))(VP (VBZ (be))(VBG (go)))(NP (NN (vegetarian)))(ADVP (RB (again))))(S (NP (DT (this))(NN (week)))(ADVP (RB (anyway))))) |ET|
3.75 |BT| (ROOT (S (NP (NNP (eatin))(NNP (cheese)))(VP (VBG (listen)))(PP (TO (to)))(NP (NNP (music)))(VP (NNP (hangin)))(PP (IN (with)))(NP (NNP (dylan)))(NP (NNP (kailea))))(S (NP (NNP (dci)))(ADVP (RB (here)))(NP (PRP (we)))(VP (VB (come))))) |ET|
3.83 |BT| (ROOT (S (NP (NNP (black))(CC (and))(NNP (yellow))(NNPS (boys))(CC (and))(NNPS (girls)))(VP (VBD (<)))(NP (CD (3))))) |ET|
4.15 |BT| (ROOT (S (VP (VB (thank)))(NP (PRP (you)))(ADVP (RB (so))(RB (much)))(PP (TO (to)))(NP (NN (everyone)))(NP (WP (who)))(VP (VBD (send)))(NP (PRP (i))(JJ (wonderful))(NN (birthday))(NNS (wish))))) |ET|
4.0 |BT| (ROOT (S (NP (VB (inbox)))(VP (PRP (i)))(PP (IN (for)))(NP (DT (the))(NN (numberr)))(PP (IN (of)))(NP (PRP$ (my))(JJ (cellular))(NN (deviceee)))(NP (NNP (bout)))(VP (TO (to))(VB (go))(VB (get)))(NP (NNP (adrienne))(NNP (-lrb-))))) |ET|
3.5 |BT| (ROOT (S (NP (FW (i)))(VP (MD (might))(VB (be)))(PP (IN (in)))(NP (DT (the))(NN (salt))(NN (lake))(NN (area)))(NP (DT (this))(NN (weekend.who)))(VP (VBZ (want))(TO (to))(VB (see)))(NP (PRP (i))))) |ET|
2.75 |BT| (ROOT (S (VP (VBZ (be)))(ADJP (JJ (ready)))(VP (TO (to))(VB (face)))(NP (PRP$ (my))(CD (10))(NN (hour))(NN (day)))(VP (VBG (lack)))(NP (VB (sleep)))(NP (CD (.2))(NNS (cup)))(PP (IN (of)))(NP (NN (coffee))(VBN (please.and)))(ADVP (RBR (more))(RB (later))))) |ET|
1.8 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (want))(TO (to))(VB (get)))(PP (RP (out)))(PP (IN (of)))(NP (PRP$ (my))(JJ (fucking))(NN (house))))) |ET|
4.0 |BT| (ROOT (S (NP (PRP (i)))(VP (VBD (kiss)))(NP (DT (a))(NN (girl))))(S (NP (PRP (it)))(VP (VBD (be)))(NP (NN (ok))))) |ET|
4.45 |BT| (ROOT (S (NP (VB (its))(JJ (good)))(VP (TO (to))(VB (be)))(ADVP (NN (home))))(S (VP (VBG (look)))(ADVP (RB (forward)))(PP (TO (to)))(VP (VBG (see)))(NP (NN (everyone))))) |ET|
3.25 |BT| (ROOT (S (NP (PRP (it)))(VP (VBZ (be)))(ADJP (JJ (false)))(SBAR (IN (that)))(NP (JJ (tis))(NN (statement)))(VP (VBZ (be)))(ADJP (JJ (true))))(S (NP (DT (this))(NN (statement)))(VP (VBZ (be)))(ADJP (JJ (false))))(S (ADVP (JJ (true))))) |ET|
3.75 |BT| (ROOT (S (NP (DT (the))(NN (soul)))(VP (VBZ (weigh)))(NP (CD (3/4)))(PP (IN (of)))(NP (DT (a))(NN (ounce))))) |ET|
4.0 |BT| (ROOT (S (NP (NNP (day))(CD (5)))(PP (IN (at)))(NP (JJ (sick))(NN (bay))))(S (NP (NNP (mission)))(VP (VBP (eat)))(NP (NN (something))))(S (NP (NN (outcome)))(PP (IN (of)))(NP (NN (mission)))(ADJP (JJ (uncertain))))) |ET|
